21060,33.59949864,18.5201204
21081,33.53484201,18.76213328
21074,33.67889147,18.71622784
21140,33.59291046,19.03476077
20966,32.9736727,19.38405004
20949,33.41228858,19.2672094
20968,33.37366194,19.36597463
21161,33.56125875,19.18287799
21053,33.33263305,19.53858621
21057,33.12943838,19.5449815
21039,33.01906246,19.52054257
21109,33.55690705,18.92430444
21000,33.26587182,19.48450842
20975,33.35521075,19.4436061
21100,33.54791114,18.84749735
21304,32.55548685,17.66802143
21307,33.03842922,17.66214754
21308,32.38186352,17.94556895
21293,33.8733526,17.60792302
21309,32.54650136,18.06735838
21310,32.70669828,18.06873711
1204101,33.97176531,17.68826373
1205102,33.98590547,17.68826373
1206103,34.00004563,17.68826373
1207104,34.01418579,17.68826373
1208105,34.02832596,17.68826373
1209106,33.97883539,17.70050947
1210107,33.99297555,17.70050947
1211108,34.00711571,17.70050947
1212109,34.02125588,17.70050947
1213110,34.03539604,17.70050947
1214111,33.97176531,17.71275521
1215112,33.98590547,17.71275521
1216113,34.00004563,17.71275521
1217114,34.01418579,17.71275521
1218115,34.02832596,17.71275521
1219116,34.04246612,17.71275521
21297,33.95318321,17.6860648
21247,33.95392068,17.79087298
21260,33.95959259,17.86454107
21261,34.00792369,17.86556283
21279,33.93347567,18.10469362
21274,33.94803958,17.98837216
21271,33.99749097,17.9600593
21229,33.68630547,18.43705628
21223,33.78582746,18.31295735
21183,33.97054272,18.18299779
21192,33.91362245,18.30768306
21201,33.7340894,18.4814381
21190,33.94696103,18.25456647
22036,32.576687,18.264109
22033,32.839405,18.394104
22034,32.51206,18.390278
22035,32.532394,18.338171
22092,33.16551667,18.68633333
22025,32.265766,18.668268
22027,32.421913,18.5305
22030,32.59062,18.496927
22032,32.801567,18.42302
22026,32.379612,18.602259
22031,32.641777,18.487904
22128,32.268982,18.875353
22126,32.36863,18.874004
22109,32.4224,18.933334
22101,32.50407941,19.04301313
22129,32.162346,19.067705
22130,32.26819,18.950184
22102,32.49420723,19.0318968
22087,32.64804677,19.14977787
22083,32.67494,19.15922
22142,32.494038,19.134274
22161,32.58292,19.163431
22078,32.70394,19.202803
22143,32.507755,19.167877
22046,32.73424423,19.32141596
22061,32.83094735,19.38145706
22041,32.86132557,19.43740865
22040,32.87425438,19.45616632
22039,32.87983695,19.46073535
22038,32.8898,19.46593
21324,34.48488788,16.38392493
21319,35.32385397,16.30921823
21313,35.44264204,16.20647002
21325,35.21635761,16.4010304
21337,35.06508367,16.73410305
21397,34.75592589,17.10469754
21596,33.64852669,17.05875497
21385,34.39307448,17.25896497
21628,33.72856153,17.18855259
21409,34.25341528,17.39340956
21354,34.83024477,17.17931218
21643,33.30960578,17.47525202
21641,33.5986231,17.29871507
21355,34.68204506,17.21665965
21401,34.47861896,17.35525845
21452,34.00900783,17.679166
21444,34.13130696,17.63644022
1205201,33.96090321,17.56491539
1205202,33.97687087,17.56491539
1205203,33.95291938,17.57874379
1205204,33.96888704,17.57874379
1205205,33.98485469,17.57874379
1205206,33.96090321,17.59257218
1205207,33.97687087,17.59257218
1205208,33.99283852,17.59257218
1205209,33.96888704,17.60640058
1205210,33.98485469,17.60640058
1205211,34.00082235,17.60640058
1205212,33.96090321,17.62022897
1205213,33.97687087,17.62022897
1205214,33.99283852,17.62022897
21585,33.87394235,17.45530041
21551,33.77185353,17.34799988
21330,35.27825619,16.52845629
21528,33.93255866,17.54740989
21445,34.03695915,17.6409652
1205215,33.96979988,17.63181927
1205216,34.00211062,17.5861519
21989,32.62902771,16.38235475
22006,32.80894163,16.51439196
22016,32.89424865,16.57599133
21935,33.13484753,16.61396057
21949,33.27417123,16.68951744
22002,32.75795497,16.47167694
21970,33.34868282,16.73669995
21888,33.58852157,16.83290854
21908,33.65729673,17.01517695
21982,33.46010471,16.7717529
21904,33.67181564,16.96078405
21922,33.09224732,16.55359496
21945,33.23106512,16.66761313
21984,32.6685116,16.34752248
21896,33.63359749,16.91158096
21961,33.40266862,16.71479149
21701,33.92701363,15.9498809
21805,33.36954358,16.07606559
21808,33.59497718,16.05768432
21807,33.8661357,16.01747168
21815,32.75221598,16.3087361
21646,34.07835344,16.21995489
21827,32.82486178,16.3899275
21842,33.04667787,16.4556483
21864,32.96645179,16.52058219
21715,33.16306214,16.53294605
21726,33.27897642,16.59413356
21802,33.45578292,16.56121533
21770,33.4575646,16.7030237
21793,33.60981433,16.7442483
21650,33.94842961,16.6357239
21678,33.70396893,16.87171557
21672,33.94925476,16.83150798
21697,33.74504145,17.01292324
21792,33.53733954,16.74437052
21804,33.64412869,16.47431801
