7663,35.630078,12.706253
7665,35.759474,12.675474
7678,36.047648,12.780463
7668,35.602342,13.025542
7670,35.864371,12.956792
7675,36.003582,12.889736
7696,36.148417,12.962747
7905,35.36142,13.1471
7667,35.765701,12.995282
7684,35.883847,13.083284
25003,36.02515,13.01766
7672,35.86263,12.761612
7679,35.943977,13.002076
7682,35.859465,13.012732
7690,36.077514,12.985126
7902,35.53838,13.12007
7903,35.4765,13.2277
7617,35.543912,13.314888
7645,35.864981,13.222988
7643,36.029149,13.218545
7598,35.793433,13.467885
7628,35.912708,13.379304
7636,36.087334,13.415042
7616,35.633755,13.552046
7613,35.820205,13.546929
25029,36.03389,13.33275
25036,35.86668,13.46381
7596,35.723348,13.567318
7648,35.895351,13.29943
7898,35.45452,13.31503
7601,35.766744,13.177208
25059,36.02827,13.11516
7600,35.707307,13.625055
7302,34.108745,13.888622
7307,34.250499,13.890636
7286,33.990391,14.04532
7280,34.202551,14.093174
7778,34.3217,14.1589
7284,34.05491,14.181934
25178,34.31173,13.79515
25206,34.20591,13.83222
7281,34.092573,14.076734
7278,34.114083,14.132498
7295,34.13584,14.011729
7297,34.211296,14.010641
25212,34.04501,13.97589
25187,34.0209,14.13697
7775,34.16686,13.85169
7301,34.263017,13.945474
25217,34.2369,14.13352
7070,36.238389,13.939834
7080,35.957115,14.066709
7721,36.0298,14.0502
7707,35.8494,14.276
7036,35.742415,14.403888
7040,35.630402,14.505864
7042,35.856571,14.534868
7048,35.655602,14.617588
7056,35.893305,14.745914
7090,35.89902,14.169424
25159,36.083944,14.153969
25157,35.877662,14.004427
7086,35.923473,14.119668
25155,35.878934,14.227196
7713,35.8704,14.4925
25122,35.87756,14.62325
7785,34.19958,13.43813
7815,34.6905,13.6039
7816,34.3795,13.7361
7794,34.5298,13.6436
7342,34.834249,13.67861
7332,34.419374,13.800523
7808,34.4015,13.6245
24954,34.53769,13.56812
24974,34.2614,13.75967
24964,34.33306,13.72929
24942,34.44006,13.69201
24978,34.41604,13.66215
7814,34.7805,13.5996
24953,34.38724,13.68628
24944,34.46096,13.63248
7582,36.240625,13.517364
7894,36.03255,13.58231
7580,36.196167,13.592881
7585,36.308351,13.580584
7592,35.925985,13.719003
7561,36.118178,13.721257
7588,36.30286,13.634773
7546,35.835259,13.906106
7544,36.04291,13.985834
7566,36.101843,13.851618
7557,36.201784,13.748954
7591,36.159905,13.483137
7548,36.067346,13.922376
25261,36.09686013,13.67998119
25234,36.15833,13.80129
25241,36.24924,13.68466
7401,35.059393,12.912306
7838,34.83688,13.19744
25299,34.68026,13.3288
7854,34.5517,13.4724
25344,34.93112,12.96452
25317,34.95328,13.07193
25309,34.76107,13.26645
25360,34.88825,13.14915
25288,35.01953,12.97524
25327,35.13247,12.9011
7378,34.601696,13.417245
25284,34.65226,13.36944
25281,35.01722,13.10837
7823,34.5,13.3833
25322,34.72041,13.32459
25315,34.58146,13.44333
6986,34.712151,14.699057
6989,34.925407,14.728761
6992,35.09718,14.837652
7020,34.70682,15.040722
6997,35.215257,14.974247
7017,34.30301,15.368674
7001,34.997217,15.026972
7003,35.130646,15.111802
7698,34.05361,15.4349
7018,34.588036,15.405689
7021,33.69911,15.478424
7016,34.804301,15.36103
7006,35.037757,15.24395
7023,34.689241,15.489284
7028,33.836818,15.633429
7029,34.286162,15.668004
7030,34.381592,15.795747
7410,35.431277,12.994719
7413,35.205526,13.188553
7886,35.0276,13.235
7889,34.8138,13.331
7419,34.951856,13.374935
7426,35.152031,13.40585
7871,34.8069,13.5594
7422,35.113613,13.489444
7427,35.007697,13.732276
7876,34.9832,13.5084
25476,34.69583,13.48895
25438,34.91183,13.43108
7431,34.774984,13.521418
25453,35.35139,13.02921
25435,34.93346,13.59779
7267,35.338335,14.060132
7760,35.337651,14.23812
2304101,35.37480827,14.01300897
2304102,35.39454227,14.01300897
2304103,35.41427627,14.01300897
2304104,35.34520727,14.03009911
2304105,35.36494127,14.03009911
2304106,35.38467527,14.03009911
2304107,35.40440927,14.03009911
2304108,35.42414327,14.03009911
2304109,35.35507427,14.04718926
2304110,35.37480827,14.04718926
2304111,35.39454227,14.04718926
2304112,35.41427627,14.04718926
2304113,35.38467527,14.0642794
2304114,35.40440927,14.0642794
2304115,35.42414327,14.0642794
7218,35.387744,13.987393
2304116,35.3617409,14.00547909
7735,34.47389,13.55604
7113,34.789919,13.926416
7135,34.586838,14.049194
7730,35.1294,14.0562
7174,35.550484,14.072873
7156,35.614141,14.168401
7157,34.689296,14.176929
7164,35.061192,14.260736
7168,34.688454,14.413938
7176,35.508094,14.245506
7170,35.296969,14.621221
7150,35.362014,14.115035
7144,35.436896,14.081847
7734,35.4299,14.0017
7136,35.292752,14.052398
7737,34.55571,14.21979
7509,35.422847,12.732199
7520,35.343728,12.7499
7524,35.23788,12.788518
7510,35.527509,12.729247
7537,35.228926,12.833022
7439,35.331686,13.382468
7442,35.234636,13.56333
7443,35.407329,13.593613
7448,35.230792,13.713915
7449,35.489826,13.722918
7452,35.668454,13.794398
7472,35.084124,13.890884
7507,35.224894,13.88073
7480,35.444985,13.904418
7467,35.594278,13.871726
25538,35.37441,13.7249
